NtsbNo,EventType,Mkey,EventDate,City,State,Country,ReportNo,N,HasSafetyRec,ReportType,OriginalPublishDate,HighestInjuryLevel,FatalInjuryCount,SeriousInjuryCount,MinorInjuryCount,ProbableCause,EventID,Latitude,Longitude,Make,Model,AirCraftCategory,AirportID,AirportName,AmateurBuilt,NumberOfEngines,Scheduled,PurposeOfFlight,FAR,AirCraftDamage,WeatherCondition,Operator,ReportStatus,RepGenFlag,DocketUrl,DocketPublishDate,Unnamed: 37
CEN11FA436,ACC,80956,2011-06-30 17:33:00+00:00,Ottumwa,Iowa,United States,,N773RY,False,DirectorBrief,2013-01-22T05:00:00Z,Fatal,1,0,0,"The loss of engine power for reasons that could not be determined because postaccident examination of the airplane’s engine and ignition system did not reveal any anomalies that would have precluded normal operation, and extensive postaccident fire damage precluded evaluation of the airplane’s fuel system components.",,41.009761,-92.410087,Ray Aerial Spraying,773 Racer,AIR,OTM,Ottumwa Regional Airport,TRUE,1,,PERS,091,Destroyed,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80956,10/12/2012 8:09:00 PM,
CEN11LA449,ACC,80993,2011-06-30 16:15:00+00:00,Leander,Texas,United States,,N59VA,False,DirectorBrief,2013-04-10T04:00:00Z,Minor,0,0,1,The partial loss of engine power for reasons that could not be determined because examination of the engine did not reveal any anomalies that would have precluded normal operation.,,30.601943,-97.818885,ABBEY VICTOR,RV9-A,AIR,77T,Kittie Hill Airport,TRUE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80993,2/28/2013 1:40:00 PM,
CEN11CA435,ACC,80954,2011-06-30 14:30:00+00:00,Huntington,Indiana,United States,,N5985H,False,DirectorBrief,2011-10-04T04:00:00Z,,0,0,0,The pilot's improper use of brakes which resulted in a nose over.,,40.852779,-85.456947,PIPER,PA-16,AIR,HHG,Huntington Municipal Airport,FALSE,1,,PERS,091,Substantial,VMC,ANDERSON ROBERT S,Completed,False,,,
CEN11FA434,ACC,80951,2011-06-30 13:50:00+00:00,Yukon,Oklahoma,United States,,N358MA,False,DirectorBrief,2012-11-07T05:00:00Z,Fatal,1,0,0,"The pilot's use of an excessive bank angle while in the airport traffic pattern, which resulted in an accelerated stall. Contributing to the accident were the pilot’s lack of experience in the airplane and the pilot’s distracted attention to the rough running engine.",,35.607776,-97.707221,SCHAFFER GARY W,LANCAIR,AIR,HSD,Sundance Airpark,TRUE,1,,POSI,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80951,8/1/2012 8:01:00 PM,
ERA11LA399,ACC,81110,2011-06-30 12:50:00+00:00,Stevensville,Maryland,United States,,N2888R,False,DirectorBrief,2012-02-06T05:00:00Z,,0,0,0,A total loss of engine power during initial climb for undetermined reasons.,,38.976387,-76.329719,CESSNA,182K,AIR,W29,Bay Bridge Airport,FALSE,1,,FLTS,091,Substantial,VMC,BUTTRILL W HEARON,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81110,12/21/2011 6:51:00 PM,
CEN11CA439,ACC,80963,2011-06-30 11:45:00+00:00,Sisterdale,Texas,United States,,N6917,False,DirectorBrief,2011-10-04T04:00:00Z,,0,0,0,The pilot's failure to maintain clearance from obstacles.,,29.977222,-98.722778,BARKER A E,B-2,AIR,,,TRUE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80963,8/12/2011 5:34:00 PM,
ERA11CA373,ACC,80947,2011-06-30 09:30:00+00:00,Gray Court,South Carolina,United States,,N67KL,False,DirectorBrief,2011-12-27T05:00:00Z,,0,0,0,The total loss of engine power due to the failure of the radiator coolant supply fitting.,,34.605807,-82.117905,LEATHERMAN KARL L,ZODIAC CH 601 HDS,AIR,,,TRUE,1,,PERS,091,Substantial,VMC,LEATHERMAN KARL L,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80947,11/16/2011 2:08:00 PM,
WPR11CA301,ACC,80955,2011-06-30 07:45:00+00:00,Page,Arizona,United States,,N80293,False,DirectorBrief,2011-10-17T04:00:00Z,,0,0,0,The pilot's decision to take off with a gusty quartering tailwind.,,36.92139,-111.44139,CESSNA,A185F,AIR,KPGA,Page Airport,FALSE,1,,PERS,091,Substantial,VMC,PHILLABAUM STEPHEN D,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80955,9/2/2011 1:38:00 PM,
CEN11CA453,ACC,81010,2011-06-30 06:27:00+00:00,Oconto,Wisconsin,United States,,N734MP,False,DirectorBrief,2011-10-06T04:00:00Z,Serious,0,1,1,"The powered parachute pilot's decision to execute an in-flight full-flare which resulted in exceeding the angle of attack capabilities of the parachute wing, and subsequent inadvertent stall.",,44.868331,-87.966667,POWRACHUTE,Airwolf 912,PPAR,,,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81010,8/11/2011 5:06:00 PM,
WPR11CA299,ACC,80952,2011-06-30 05:53:00+00:00,Casper,Wyoming,United States,,N59798,False,DirectorBrief,2011-10-04T04:00:00Z,,0,0,0,An in-flight collision with a bird at low altitude.,,42.898545,-106.46544,PIPER,PA-31-350,AIR,KCPR,Casper/Natrona County,FALSE,2,NSCH,,135,Substantial,VMC,FOWLER RICHARD L,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80952,7/22/2011 5:32:00 PM,
CEN11FA433,ACC,80949,2011-06-29 19:45:00+00:00,Neshkoro,Wisconsin,United States,,N12911,False,DirectorBrief,2012-04-20T04:00:00Z,Fatal,1,1,0,The total loss of engine power during the initial climb due to a cold seizure as a result of a broken fan V-belt. Contributing to the accident was the passenger's interference with the flight controls during the forced landing.,,44.041389,-89.304443,KLEMP GREGORY J,CHALLENGER II,AIR,,,TRUE,1,,PERS,091,Substantial,VMC,ON FILE,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80949,3/8/2012 7:46:00 PM,
CEN11FA431,ACC,80942,2011-06-29 19:15:00+00:00,Howell,Michigan,United States,,N8AL,False,DirectorBrief,2014-05-14T04:00:00Z,Fatal,2,0,0,"The pilot's failure to maintain airplane control and airspeed during final approach, which resulted in an aerodynamic stall/spin at a low altitude.",,42.623611,-83.968612,BOSONETTO,THORP T-18,AIR,OZW,Livingston County Airport,TRUE,1,,INST,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80942,5/8/2014 2:05:00 PM,
CEN11FA428,ACC,80939,2011-06-29 15:23:00+00:00,Thornton,Colorado,United States,,N2344C,False,DirectorBrief,2012-03-08T05:00:00Z,Fatal,1,0,0,"The pilot's inadvertent encounter with a microburst while operating at a low altitude, which resulted in a loss of control from which the pilot could not recover. Contributing to the accident was the pilot’s inadequate preflight planning for the forecasted severe weather conditions.",,39.919445,-104.903053,CESSNA,R182,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,Salil Sinha,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80939,1/4/2012 4:22:00 PM,
CEN11LA448,ACC,80992,2011-06-29 14:30:00+00:00,Burlington,Wisconsin,United States,,N2332V,False,DirectorBrief,2012-05-03T04:00:00Z,Serious,0,1,0,"The improper installation of the fuel selector indicator handle, which resulted in a total loss of engine power due to fuel starvation.",,42.690555,-88.304443,CESSNA,140,AIR,BUU,Burlington Municipal Airport,FALSE,1,,PERS,091,Substantial,VMC,Stick and Rudder,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80992,4/2/2012 4:26:00 PM,
CEN11LA430,ACC,80941,2011-06-29 13:25:00+00:00,Barron,Wisconsin,United States,,N9002J,False,DirectorBrief,2012-03-08T05:00:00Z,,0,0,0,"The loss of engine power, which resulted from fuel exhaustion due to the pilot's inadequate in-flight planning.",,45.407501,-91.834442,PIPER,PA-28-180,AIR,KRPD,Rice Lake Regional Airport,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80941,1/23/2012 9:07:00 PM,
CEN11LA429,ACC,80940,2011-06-29 10:03:00+00:00,Oshkosh,Wisconsin,United States,,N56PK,False,DirectorBrief,2012-02-23T05:00:00Z,Minor,0,0,1,The loss of engine power during initial climb for undetermined reasons.,,43.984443,-88.556945,Keesler,W8 Tailwind,AIR,KOSH,Wittman Regional Airport,TRUE,1,,FLTS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80940,12/27/2011 9:14:00 PM,
CEN11CA427,ACC,80938,2011-06-29 09:20:00+00:00,Frankston,Texas,United States,,N55FE,False,DirectorBrief,2011-10-04T04:00:00Z,,0,0,0,"The pilot's improper fuel management, which resulted in a loss of engine power due to fuel exhaustion.",,32.081665,-95.451667,MOONEY,M20E,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80938,8/12/2011 5:28:00 PM,
CEN11LA452,ACC,81008,2011-06-28 18:00:00+00:00,Estelline,South Dakota,United States,,N1588M,False,DirectorBrief,2013-02-27T05:00:00Z,Minor,0,0,1,The pilot’s failure to maintain control of the airplane during takeoff for undetermined reasons because the pilot did not recall the accident.,,44.569164,-96.899009,CESSNA,A188A,AIR,,Private Airstrip,FALSE,1,,AAPL,137,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81008,1/16/2013 9:24:00 PM,
ERA11FA369,ACC,80914,2011-06-28 12:12:00+00:00,Poughkeepsie,New York,United States,,N61579,False,DirectorBrief,2013-08-07T04:00:00Z,Fatal,2,0,0,"The pilot’s loss of airplane control due to impairment or incapacitation as a result of coronary artery disease in combination with atrial fibrillation. Contributing to the accident was the pilot's failure to report his paroxysmal atrial fibrillation to the Federal Aviation Administration, which would have required follow-up testing that would likely have detected his undiagnosed coronary artery disease.",,41.631942,-73.876113,CESSNA,172M,AIR,POU,Dutchess County Airport,FALSE,1,,PERS,091,Substantial,VMC,Sean Bogart,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80914,5/28/2013 5:16:00 PM,
CEN11LA432,ACC,80944,2011-06-28 07:30:00+00:00,Gladewater,Texas,United States,,N751WB,False,DirectorBrief,2012-02-23T05:00:00Z,Minor,0,0,1,A loss of directional control on takeoff for undetermined reasons.,,32.523887,-94.969718,BAKER WAYNE,CH-750,AIR,07F,Gladewater Municipal,TRUE,1,,PERS,091,Substantial,VMC,Wayne Baker,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80944,12/29/2011 8:09:00 PM,
ERA11LA370,ACC,80923,2011-06-27 17:30:00+00:00,Holly Springs,Mississippi,United States,,N759ZS,False,DirectorBrief,2012-09-13T04:00:00Z,Minor,0,0,1,"The pilot's incorrect positioning of the fuel tank selector before takeoff, which resulted in a loss of engine power due to fuel starvation during takeoff initial climb.",,34.793334,-89.508331,CESSNA,182Q,AIR,M41,Holly Springs - Marshall,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80923,7/18/2012 1:56:00 PM,
CEN11FA422,ACC,80903,2011-06-27 12:23:00+00:00,Del Valle,Texas,United States,,N7779M,False,DirectorBrief,2013-08-07T04:00:00Z,Fatal,1,0,0,"The divergence of the main rotor from its normal plane of rotation for reasons that cannot be determined because the pilot’s control inputs leading up to the event are unknown, resulting in mast bumping and main rotor blade separation.",,30.159654,-97.599746,ROBINSON,R22 BETA,HELI,,,FALSE,1,,PERS,091,Substantial,VMC,Don S. Arsenault,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80903,6/5/2013 4:51:00 PM,
WPR11LA291,ACC,80907,2011-06-27 09:30:00+00:00,Moses Lake,Washington,United States,,N9103L,False,DirectorBrief,2013-02-12T05:00:00Z,Serious,0,1,1,A loss of engine power during the initial climb for reasons that could not be determined because postaccident examination did not reveal any anomalies that would have precluded normal operation.,,47.139167,-119.238334,RICHARD,CHALLENGER II,AIR,,,TRUE,1,,INST,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80907,12/14/2012 1:49:00 PM,
ANC11CA056,ACC,80946,2011-06-27 09:25:00+00:00,Ambler,Alaska,United States,,C-GLHQ,False,DirectorBrief,2011-10-04T04:00:00Z,,0,0,0,The pilot's misalignment of the helicopter on the landing structure.,,67.099998,-157.850006,HUGHES,500D,HELI,,,FALSE,1,NSCH,,135,Substantial,VMC,Prism Helicopters,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80946,8/5/2011 1:06:00 PM,
WPR11CA295,ACC,80922,2011-06-27 07:40:00+00:00,Price,Utah,United States,,N674SP,False,DirectorBrief,2011-10-04T04:00:00Z,,0,0,0,The pilot's decision to attempt a takeoff at a density altitude outside of the takeoff performance envelope of the aircraft along with using an aircraft flap setting higher than the manufacture's recommended setting for takeoff.,,39.559165,-109.709724,CESSNA,172S,AIR,KPUC,Price Carbon County,FALSE,1,,INST,091,Substantial,VMC,ARROW WEST AVIATION INC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80922,7/22/2011 5:09:00 PM,
OPS11IA686,INC,80926,2011-06-27 04:58:00+00:00,Apache Junction,Arizona,United States,,N416NV,False,DirectorBrief,2013-12-02T05:00:00Z,,0,0,0,The failure of the pilots of both airplanes to see and avoid each other and to maneuver as advised by the air traffic controller in time to prevent the conflict that resulted in the reported near midair collision.,,0.0,0.0,MCDONNELL DOUGLAS,DC-9-83(MD-83),AIR,KIWA,Phoenix-Mesa Gateway Airport,FALSE,2,SCHD,,121,,,ALLEGIANT AIR LLC,Completed,False,,,
ERA11FA360,ACC,80892,2011-06-26 16:55:00+00:00,Andalusia,Alabama,United States,,N289DH,False,DirectorBrief,2012-06-28T04:00:00Z,Fatal,1,0,0,"The pilot did not maintain airspeed while maneuvering on approach for landing, which resulted in an aerodynamic stall. Contributing to the accident was the pilot's lack of experience in the make and model airplane.",,31.301944,-86.375556,CLABAUGH ROBERT R,BARRACUDA,AIR,79J,South Alabama Regional Airport,TRUE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80892,5/17/2012 12:43:00 PM,
ANC11CA057,ACC,81036,2011-06-26 16:30:00+00:00,Talkeetna,Alaska,United States,,N561TA,False,DirectorBrief,2011-10-06T04:00:00Z,,0,0,0,The pilot's selection of unsuitable terrain for takeoff.,,62.966667,-150.733337,DEHAVILLAND,DHC-2 MK 1,AIR,,,FALSE,1,NSCH,,135,Substantial,VMC,TALKEETNA AIR TAXI INC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=81036,8/10/2011 3:13:00 PM,
ANC11FA055,ACC,80900,2011-06-26 16:00:00+00:00,Beluga Lake,Alaska,United States,,N66286,False,DirectorBrief,2012-03-28T04:00:00Z,Fatal,1,1,0,"The pilot did not maintain adequate airspeed during takeoff, which resulted in an aerodynamic stall.",,61.426666,-151.780838,CESSNA,150M,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80900,2/13/2012 4:57:00 PM,
CEN11FA420,ACC,80891,2011-06-26 14:50:00+00:00,Farmdale,Ohio,United States,,N71687,False,DirectorBrief,2014-02-03T05:00:00Z,Fatal,1,1,0,The pilot's decision to initiate an aerobatic maneuver at an altitude that did not allow for full recovery of the airplane before ground impact.,,41.439167,-80.691947,LUSCOMBE,8A,AIR,PVT,Private Airstrip,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80891,11/4/2013 4:16:00 PM,
CEN11FA425,ACC,80920,2011-06-26 14:31:00+00:00,Romeoville,Illinois,United States,,N732BX,False,DirectorBrief,2012-05-21T04:00:00Z,Fatal,1,1,0,A total loss of engine power due to fuel exhaustion as a result of the pilot’s inadequate fuel planning.,,41.580364,-88.040611,CESSNA,T210L,AIR,LOT,Lewis University Airport,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80920,4/23/2012 4:39:00 PM,
WPR11LA287,ACC,80897,2011-06-26 13:40:00+00:00,St Johns,Arizona,United States,,N2725V,False,DirectorBrief,2012-05-21T04:00:00Z,Serious,0,3,0,"The pilot did not attain and maintain an adequate airspeed during the takeoff initial climb, which resulted in an aerodynamic stall.",,34.508609,-109.387222,CESSNA,177RG,AIR,SJN,St Johns Industrial Air Park,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80897,4/27/2012 6:31:00 PM,
ERA11CA363,ACC,80901,2011-06-26 13:00:00+00:00,Winter Haven,Florida,United States,,N18735,False,DirectorBrief,2011-11-29T05:00:00Z,Minor,0,0,2,"The certified flight instructor's failure to maintain control during the attempted go-around, which resulted in an aerodynamic stall.",,28.062778,-81.753334,CESSNA,150L,AIR,GIF,Gilbert Airport,FALSE,1,,INST,091,Substantial,VMC,"Tailwheels, Etc.",Completed,False,https://data.ntsb.gov/Docket?ProjectID=80901,10/17/2011 7:03:00 PM,
WPR11LA290,ACC,80902,2011-06-26 10:15:00+00:00,Alkali Lake,Oregon,United States,,N77MN,False,DirectorBrief,2011-11-03T04:00:00Z,Minor,0,0,1,The loss of engine oil during cruise flight due to the failure of the front bearing oil seal.,,43.166389,-119.484169,CHRISTEN INDUSTRIES INC,PITTS S-1T,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80902,9/29/2011 8:50:00 PM,
WPR11LA289,ACC,80899,2011-06-26 10:03:00+00:00,West Glacier,Montana,United States,,N397JL,False,DirectorBrief,2012-04-24T04:00:00Z,Serious,0,2,0,A total loss of engine power during takeoff due to water contamination in the fuel system. Contributing to the accident was the pilot’s inadequate preflight inspection of the airplane.,,48.483055,-113.959442,LEMOND,FLY FISHER,AIR,2MT1,Ryan Field Airport,TRUE,1,,PERS,091,Substantial,VMC,DOUG SAPP LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80899,3/21/2012 6:38:00 PM,
WPR11LA313,ACC,80878,2011-06-26 09:30:00+00:00,Flagstaff,Arizona,United States,,N9246M,False,DirectorBrief,2012-11-07T05:00:00Z,,0,0,0,"Fatigue failure of an engine mount attachment foot, which resulted in collapse of the nose landing gear during landing. Contributing to the accident was the failure of the owner/operator to adhere to the manufacturer's suggested engine mount inspection schedule.",,35.140277,-111.669166,PIPER,PA 46-350P,AIR,FLG,Flagstaff Pulliam Airport,FALSE,1,,PERS,091,Substantial,VMC,Karen Slakey,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80878,9/4/2012 9:14:00 PM,
ERA11LA361,ACC,80894,2011-06-26 08:00:00+00:00,Pompano Beach,Florida,United States,,"N38N, N484BD",False,DirectorBrief,2012-06-28T04:00:00Z,,0,0,0,"The pilots of both airplanes did not maintain adequate visual lookout during taxi, which resulted in an on-ground collision.",,26.246944,-80.111114,"BEECH, ALIEV BULENT","A60, COZY MARK IV","AIR,AIR",PMP,Pompano Beach Airpark,"FALSE,TRUE","2,1",,"PERS,PERS","091,091","Minor,Substantial",VMC,"ALLEN, MARK S,BRAVO DELTA INC",Completed,False,https://data.ntsb.gov/Docket?ProjectID=80894,5/17/2012 3:08:00 PM,
ERA11CA365,ACC,80906,2011-06-25 21:45:00+00:00,Bridgeport,Connecticut,United States,,N600DK,False,DirectorBrief,2011-11-17T05:00:00Z,Serious,0,2,0,The pilot's failure to maintain clearance from a blast fence on final approach to land.,,41.158054,-73.122222,PIPER,PA-32-300,AIR,KBDR,Igor Sikorsky Memorial Airport,FALSE,1,,PERS,091,Substantial,VMC,Three Wing Flying Services,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80906,9/27/2011 2:53:00 PM,
WPR11CA294,ACC,80916,2011-06-25 18:00:00+00:00,Olympia,Washington,United States,,N5366J,False,DirectorBrief,2011-10-04T04:00:00Z,,0,0,0,The pilot's failure to maintain clearance from obstacles.,,46.966667,-122.900001,CESSNA,172N,AIR,KOLM,Olympia Regional Airport,FALSE,1,,PERS,091,Substantial,VMC,IRELAND DONALD E,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80916,7/22/2011 8:15:00 PM,
CEN11LA426,ACC,80921,2011-06-25 17:50:00+00:00,New Philadelphia,Ohio,United States,,N6980W,False,DirectorBrief,2012-02-23T05:00:00Z,,0,0,0,"The pilot's incorrect identification of the wind direction before landing, which resulted in a tailwind landing and subsequent runway excursion.",,40.470275,-81.419998,Piper,PA-28-140,AIR,KPHD,Harry Clever Field Airport,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,,,
ERA11CA364,ACC,80904,2011-06-25 17:30:00+00:00,Brasstown,North Carolina,United States,,N99PM,False,DirectorBrief,2011-11-03T04:00:00Z,Minor,0,0,3,"The pilot's inadequate preflight planning, which resulted in a loss of engine power due to fuel exhaustion.",,35.052776,-83.938056,HELIO,H-295,AIR,,,FALSE,1,,PERS,091,Substantial,VMC,Gary Schmitt,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80904,9/27/2011 2:21:00 PM,
CEN11LA419,ACC,80890,2011-06-25 14:30:00+00:00,Gwinn,Michigan,United States,,N16DV,False,DirectorBrief,2012-02-23T05:00:00Z,,0,0,0,"The pilot’s loss of directional control during the landing roll, which resulted in a ground loop.",,46.35361,-87.395278,VanDenburg,Pietenpol Air Camper,AIR,KSAW,Sawyer International Airport,TRUE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80890,12/22/2011 9:03:00 PM,
WPR11CA293,ACC,80915,2011-06-25 11:45:00+00:00,Livermore,California,United States,,N101HY,False,DirectorBrief,2011-10-04T04:00:00Z,,0,0,0,The pilot's failure to maintain directional control during a go-around.,,37.689445,-121.818885,AVIAT AIRCRAFT INC,A-1B,AIR,KLVK,Livermore Municipal Airport,FALSE,1,,PERS,091,Substantial,VMC,Kevin Charles Booth,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80915,7/5/2011 6:43:00 PM,
CEN11LA418,ACC,80889,2011-06-25 11:00:00+00:00,Rantoul,Illinois,United States,,N4106Q,False,DirectorBrief,2012-02-23T05:00:00Z,,0,0,0,"The pilot did not use the emergency landing gear extension system, which resulted in a wheels-up landing. Contributing to the accident was the inoperative landing gear power pack motor.",,40.293609,-88.142501,Piper,PA-28R-201,AIR,KTIP,Rantoul National Aviation Ctr.,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80889,12/22/2011 9:18:00 PM,
WPR11LA288,ACC,80898,2011-06-24 19:43:00+00:00,Lewistown,Montana,United States,,N1022N,False,DirectorBrief,2012-12-05T05:00:00Z,,0,0,0,"The fatigue fracture and separation of the fuel bypass line, which resulted in a total loss of engine power.",,47.1725,-109.671386,AIR TRACTOR INC,AT-502,AIR,,,FALSE,1,,AAPL,137,Substantial,VMC,SRB AERIAL APPLICATORS LLC,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80898,10/10/2012 6:32:00 PM,
CEN11FA417,ACC,80888,2011-06-24 19:35:00+00:00,Charlevoix,Michigan,United States,,N88MN,False,DirectorBrief,2012-04-20T04:00:00Z,Fatal,2,1,0,"The pilot's inadequate airspeed while maneuvering at low altitude, which resulted in an aerodynamic stall. Contributing to the accident was the pilot's decision to not execute a missed approach in weather conditions below minimums.",,45.304721,-85.275276,BEECH,A36,AIR,,,FALSE,1,,PERS,091,Substantial,IMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80888,3/8/2012 7:14:00 PM,
CEN11CA423,ACC,80905,2011-06-24 10:54:00+00:00,Angel Fire,New Mexico,United States,,N678VR,False,DirectorBrief,2011-10-04T04:00:00Z,,0,0,0,The pilot's loss of directional control during landing.,,36.419723,-105.287223,HENDRICKS GEORGE DAVID JR,RV8,AIR,AXX,Angel Fire Airport,TRUE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80905,8/12/2011 5:04:00 PM,
CEN11WA446,ACC,80980,2011-06-24 08:06:00+00:00,Schefferville,,Canada,,CFSKV,False,,2020-11-03T05:00:00Z,Fatal,1,1,0,,,0.0,0.0,ROBINSON,R44,HELI,,,FALSE,,,,UNK,Substantial,,,,False,https://data.ntsb.gov/Docket?ProjectID=80980,8/6/2011 7:35:00 PM,
WPR11CA286,ACC,80884,2011-06-24 08:05:00+00:00,Circle,Montana,United States,,N2362D,False,DirectorBrief,2011-10-04T04:00:00Z,,0,0,0,The pilot's failure to attain and maintain an adequate airspeed during initial climb.,,47.422222,-105.566947,AIR TRACTOR,AT301,AIR,4U6,Circle Town Airport,FALSE,1,,AAPL,137,Substantial,VMC,Harris Spraying Inc.,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80884,7/8/2011 7:59:00 PM,
CEN11CA438,ACC,80961,2011-06-24 06:35:00+00:00,Castroville,Texas,United States,,N731ST,False,DirectorBrief,2011-10-04T04:00:00Z,,0,0,0,The pilot's failure to maintain obstacle clearance during the agricultural spraying flight.,,29.338333,-98.850555,CESSNA,A188,AIR,CVB,Castroville Municipal Airport,FALSE,1,,AAPL,137,Substantial,VMC,CHARLES A TORKELSON,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80961,8/12/2011 5:11:00 PM,
WPR11LA284,ACC,80880,2011-06-23 20:21:00+00:00,Palo Alto,California,United States,,N222MF,False,DirectorBrief,2012-03-20T04:00:00Z,,0,0,0,A total loss of engine power for undetermined reasons during the landing approach over unsuitable terrain.,,37.461112,-122.114997,CESSNA,172S,AIR,PAO,Palo Alto,FALSE,1,,POSI,091,Substantial,VMC,Advanced Flyers,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80880,10/31/2011 3:05:00 PM,
WPR11LA283,ACC,80879,2011-06-23 18:45:00+00:00,El Monte,California,United States,,N2206L,False,DirectorBrief,2011-10-17T04:00:00Z,,0,0,0,"The pilot's failure to maintain adequate airspeed during the forced landing, which resulted in an aerodynamic stall and hard landing. Contributing to the accident was the loss of engine power due to fuel starvation as a result of the pilot's improper fuel management.",,34.086112,-118.034721,BEECH,A36,AIR,EMT,El Monte,FALSE,1,,PERS,091,Substantial,VMC,,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80879,9/8/2011 5:09:00 PM,
CEN11LA414,ACC,80869,2011-06-23 12:55:00+00:00,Blair,Nebraska,United States,,N5694A,False,DirectorBrief,2012-04-20T04:00:00Z,,0,0,0,The failure of a tail rotor pitch change link due to the retaining bolt becoming separated in flight. Contributing to the accident was the pilot’s inadequate preflight inspection.,,41.540554,-96.139999,ENSTROM,F-28C-2,HELI,,,FALSE,1,,AOBV,091,Substantial,VMC,P AND N CORPORATION,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80869,2/2/2012 5:22:00 PM,
ERA11LA359,ACC,80875,2011-06-23 12:19:00+00:00,Red Oak,North Carolina,United States,,N75394,False,DirectorBrief,2011-12-01T05:00:00Z,Serious,0,1,0,"The pilot's inadvertent movement of the fuel tank selector handle to the off position, resulting in a total loss of engine power due to fuel starvation.",,36.055557,-77.921669,NAVION,NAVION B,AIR,19NC,Double S Airport,FALSE,1,,PERS,091,Substantial,VMC,SHANKS VON R,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80875,10/25/2011 12:24:00 PM,
WPR11CA281,ACC,80868,2011-06-23 12:00:00+00:00,Havre,Montana,United States,,N57736,False,DirectorBrief,2011-10-04T04:00:00Z,,0,0,0,The pilot's failure to maintain directional control during takeoff.,,48.540554,-109.673057,PIPER,PA-36-285,AIR,,None - Road,FALSE,1,,AAPL,137,Substantial,VMC,BARLOW KIRK A,Completed,False,https://data.ntsb.gov/Docket?ProjectID=80868,7/8/2011 7:49:00 PM,
